word,label
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
택시,1
지하철,1
터미널,1
플랫폼,1
스테이션,1
라디오,1
텔레비전,1
비디오,1
오디오,1
카메라,1
아이스크림,1
커피,1
초콜릿,1
케이크,1
쿠키,1
피자,1
햄버거,1
샌드위치,1
핫도그,1
스테이크,1
파스타,1
스파게티,1
샐러드,1
버터,1
치즈,1
요거트,1
밀크,1
주스,1
콜라,1
사이다,1
레몬,1
오렌지,1
망고,1
키위,1
바나나,1
토마토,1
소스,1
케첩,1
마요네즈,1
시리얼,1
비타민,1
칼로리,1
다이어트,1
헬스,1
피트니스,1
요가,1
마사지,1
샴푸,1
린스,1
로션,1
크림,1
젤,1
향수,1
메이크업,1
립스틱,1
파우더,1
브러시,1
스타일,1
패션,1
모델,1
디자이너,1
브랜드,1
컬러,1
블랙,1
화이트,1
그레이,1
블루,1
레드,1
핑크,1
그린,1
옐로,1
퍼플,1
골드,1
실버,1
브라운,1
베이지,1
네이비,1
카키,1
티셔츠,1
셔츠,1
재킷,1
코트,1
니트,1
스웨터,1
카디건,1
블라우스,1
팬츠,1
청바지,1
쇼츠,1
스커트,1
원피스,1
수트,1
넥타이,1
벨트,1
모자,1
캡,1
스니커즈,1
부츠,1
샌들,1
슬리퍼,1
백팩,1
핸드백,1
토트백,1
클러치,1
지갑,1
카드,1
티켓,1
패스,1
쿠폰,1
버스,1
사람,0
나라,0
시간,0
오늘,0
어제,0
내일,0
아침,0
저녁,0
점심,0
밤,0
물,0
불,0
바람,0
땅,0
하늘,0
해,0
달,0
별,0
산,0
강,0
바다,0
들,0
숲,0
길,0
집,0
문,0
창,0
방,0
마루,0
지붕,0
나무,0
꽃,0
잎,0
뿌리,0
열매,0
씨,0
풀,0
돌,0
모래,0
흙,0
아이,0
어른,0
친구,0
부모,0
아버지,0
어머니,0
형,0
누나,0
동생,0
가족,0
손,0
발,0
눈,0
코,0
입,0
귀,0
머리,0
얼굴,0
몸,0
마음,0
생각,0
말,0
소리,0
노래,0
웃음,0
눈물,0
꿈,0
희망,0
사랑,0
기쁨,0
슬픔,0
힘,0
일,0
놀이,0
공부,0
책,0
글,0
종이,0
붓,0
먹,0
밥,0
국,0
김치,0
고기,0
생선,0
채소,0
과일,0
쌀,0
보리,0
콩,0
옷,0
신발,0
모자,0
장갑,0
이불,0
베개,0
자리,0
의자,0
책상,0
그릇,0
숟가락,0
젓가락,0
칼,0
도마,0
솥,0
불꽃,0
연기,0
구름,0
비,0
눈,0
서리,0
바람결,0
햇빛,0
그늘,0
온기,0
추위,0
더위,0
봄,0
여름,0
가을,0
겨울,0
사람,0
나라,0
시간,0
오늘,0
어제,0
내일,0
아침,0
저녁,0
점심,0
밤,0
물,0
불,0
바람,0
땅,0
하늘,0
해,0
달,0
별,0
산,0
강,0
바다,0
들,0
숲,0
길,0
집,0
문,0
창,0
방,0
마루,0
지붕,0
나무,0
꽃,0
잎,0
뿌리,0
열매,0
씨,0
풀,0
돌,0
모래,0
흙,0
아이,0
어른,0
친구,0
부모,0
아버지,0
어머니,0
형,0
누나,0
동생,0
가족,0
손,0
발,0
눈,0
코,0
입,0
귀,0
머리,0
얼굴,0
몸,0
마음,0
생각,0
말,0
소리,0
노래,0
웃음,0
눈물,0
꿈,0
희망,0
사랑,0
기쁨,0
슬픔,0
힘,0
일,0
놀이,0
공부,0
책,0
글,0
종이,0
붓,0
먹,0
밥,0
국,0
김치,0
고기,0
생선,0
채소,0
과일,0
쌀,0
보리,0
콩,0
옷,0
신발,0
모자,0
장갑,0
이불,0
베개,0
자리,0
의자,0
책상,0
그릇,0
숟가락,0
젓가락,0
칼,0
도마,0
솥,0
불꽃,0
연기,0
구름,0
비,0
눈,0
서리,0
바람결,0
햇빛,0
그늘,0
온기,0
추위,0
더위,0
봄,0
여름,0
가을,0
겨울,0
사람,0
나라,0
시간,0
오늘,0
어제,0
내일,0
아침,0
저녁,0
점심,0
밤,0
물,0
불,0
바람,0
땅,0
하늘,0
해,0
달,0
별,0
산,0
강,0
바다,0
들,0
숲,0
길,0
집,0
문,0
창,0
방,0
마루,0
지붕,0
나무,0
꽃,0
잎,0
뿌리,0
열매,0
씨,0
풀,0
돌,0
모래,0
흙,0
아이,0
어른,0
친구,0
부모,0
아버지,0
어머니,0
형,0
누나,0
동생,0
가족,0
손,0
발,0
눈,0
코,0
입,0
귀,0
머리,0
얼굴,0
몸,0
마음,0
생각,0
말,0
소리,0
노래,0
웃음,0
눈물,0
꿈,0
희망,0
사랑,0
기쁨,0
슬픔,0
힘,0
일,0
놀이,0
공부,0
책,0
글,0
종이,0
붓,0
먹,0
밥,0
국,0
김치,0
고기,0
생선,0
채소,0
과일,0
쌀,0
보리,0
콩,0
옷,0
신발,0
모자,0
장갑,0
이불,0
베개,0
자리,0
의자,0
책상,0
그릇,0
숟가락,0
젓가락,0
칼,0
도마,0
솥,0
불꽃,0
연기,0
구름,0
비,0
눈,0
서리,0
바람결,0
햇빛,0
그늘,0
온기,0
추위,0
더위,0
봄,0
여름,0
가을,0
겨울,0
사람,0
나라,0
시간,0
오늘,0
어제,0
내일,0
아침,0
저녁,0
점심,0
밤,0
물,0
불,0
바람,0
땅,0
하늘,0
해,0
달,0
별,0
산,0
강,0
바다,0
들,0
숲,0
길,0
집,0
문,0
창,0
방,0
마루,0
지붕,0
나무,0
꽃,0
잎,0
뿌리,0
열매,0
씨,0
풀,0
돌,0
모래,0
흙,0
아이,0
어른,0
친구,0
부모,0
아버지,0
어머니,0
형,0
누나,0
동생,0
가족,0
손,0
발,0
눈,0
코,0
입,0
귀,0
머리,0
얼굴,0
몸,0
마음,0
생각,0
말,0
소리,0
노래,0
웃음,0
눈물,0
꿈,0
희망,0
사랑,0
기쁨,0
슬픔,0
힘,0
일,0
놀이,0
공부,0
책,0
글,0
종이,0
붓,0
먹,0
밥,0
국,0
김치,0
고기,0
생선,0
채소,0
과일,0
쌀,0
보리,0
콩,0
옷,0
신발,0
모자,0
장갑,0
이불,0
베개,0
자리,0
의자,0
책상,0
그릇,0
숟가락,0
젓가락,0
칼,0
도마,0
솥,0
불꽃,0
연기,0
구름,0
비,0
눈,0
서리,0
바람결,0
햇빛,0
그늘,0
온기,0
추위,0
더위,0
봄,0
여름,0
가을,0
겨울,0
사람,0
나라,0
시간,0
오늘,0
어제,0
내일,0
아침,0
저녁,0
점심,0
밤,0
물,0
불,0
바람,0
땅,0
하늘,0
해,0
달,0
별,0
산,0
강,0
바다,0
들,0
숲,0
길,0
집,0
문,0
창,0
방,0
마루,0
지붕,0
나무,0
꽃,0
잎,0
뿌리,0
열매,0
씨,0
풀,0
돌,0
모래,0
흙,0
아이,0
어른,0
친구,0
부모,0
아버지,0
어머니,0
형,0
누나,0
동생,0
가족,0
손,0
발,0
눈,0
코,0
입,0
귀,0
머리,0
얼굴,0
몸,0
마음,0
생각,0
말,0
소리,0
노래,0
웃음,0
눈물,0
꿈,0
희망,0
사랑,0
기쁨,0
슬픔,0
힘,0
일,0
놀이,0
공부,0
책,0
글,0
종이,0
붓,0
먹,0
밥,0
국,0
김치,0
고기,0
생선,0
채소,0
과일,0
쌀,0
보리,0
콩,0
옷,0
신발,0
모자,0
장갑,0
이불,0
베개,0
자리,0
의자,0
책상,0
그릇,0
숟가락,0
젓가락,0
칼,0
도마,0
솥,0
불꽃,0
연기,0
구름,0
비,0
눈,0
서리,0
바람결,0
햇빛,0
그늘,0
온기,0
추위,0
더위,0
봄,0
여름,0
가을,0
겨울,0
사람,0
나라,0
시간,0
오늘,0
어제,0
내일,0
아침,0
저녁,0
점심,0
밤,0
물,0
불,0
바람,0
땅,0
하늘,0
해,0
달,0
별,0
산,0
강,0
바다,0
들,0
숲,0
길,0
집,0
문,0
창,0
방,0
마루,0
지붕,0
나무,0
꽃,0
잎,0
뿌리,0
열매,0
씨,0
풀,0
돌,0
모래,0
흙,0
아이,0
어른,0
친구,0
부모,0
아버지,0
어머니,0
형,0
누나,0
동생,0
가족,0
손,0
발,0
눈,0
코,0
입,0
귀,0
머리,0
얼굴,0
몸,0
마음,0
생각,0
말,0
소리,0
노래,0
웃음,0
눈물,0
꿈,0
희망,0
사랑,0
기쁨,0
슬픔,0
힘,0
일,0
놀이,0
공부,0
책,0
글,0
종이,0
붓,0
먹,0
밥,0
국,0
김치,0
고기,0
생선,0
채소,0
과일,0
쌀,0
보리,0
콩,0
옷,0
신발,0
모자,0
장갑,0
이불,0
베개,0
자리,0
의자,0
책상,0
그릇,0
숟가락,0
젓가락,0
칼,0
도마,0
솥,0
불꽃,0
연기,0
구름,0
비,0
눈,0
서리,0
바람결,0
햇빛,0
그늘,0
온기,0
추위,0
더위,0
봄,0
여름,0
가을,0
겨울,0
사람,0
나라,0
시간,0
오늘,0
어제,0
내일,0
아침,0
저녁,0
점심,0
밤,0
물,0
불,0
바람,0
땅,0
하늘,0
해,0
달,0
별,0
산,0
강,0
바다,0
들,0
숲,0
길,0
집,0
문,0
창,0
방,0
마루,0
지붕,0
나무,0
꽃,0
잎,0
뿌리,0
열매,0
씨,0
풀,0
돌,0
모래,0
흙,0
아이,0
어른,0
친구,0
부모,0
아버지,0
어머니,0
형,0
누나,0
동생,0
가족,0
손,0
발,0
눈,0
코,0
입,0
귀,0
머리,0
얼굴,0
몸,0
마음,0
생각,0
말,0
소리,0
노래,0
웃음,0
눈물,0
꿈,0
희망,0
사랑,0
기쁨,0
슬픔,0
힘,0
일,0
놀이,0
공부,0
책,0
글,0
종이,0
붓,0
먹,0
밥,0
국,0
김치,0
고기,0
생선,0
채소,0
과일,0
쌀,0
보리,0
콩,0
옷,0
신발,0
모자,0
장갑,0
이불,0
베개,0
자리,0
의자,0
책상,0
그릇,0
숟가락,0
젓가락,0
칼,0
도마,0
솥,0
불꽃,0
연기,0
구름,0
비,0
눈,0
서리,0
바람결,0
햇빛,0
그늘,0
온기,0
추위,0
더위,0
봄,0
여름,0
가을,0
겨울,0
사람,0
나라,0
시간,0
오늘,0
어제,0
내일,0
아침,0
저녁,0
점심,0
밤,0
물,0
불,0
바람,0
땅,0
하늘,0
해,0
달,0
별,0
산,0
강,0
바다,0
들,0
숲,0
길,0
집,0
문,0
창,0
방,0
마루,0
지붕,0
나무,0
꽃,0
잎,0
뿌리,0
열매,0
씨,0
풀,0
돌,0
모래,0
흙,0
아이,0
어른,0
친구,0
부모,0
아버지,0
어머니,0
형,0
누나,0
동생,0
가족,0
손,0
발,0
눈,0
코,0
입,0
귀,0
머리,0
얼굴,0
몸,0
마음,0
생각,0
말,0
소리,0
노래,0
웃음,0
눈물,0
꿈,0
희망,0
사랑,0
기쁨,0
슬픔,0
힘,0
일,0
놀이,0
공부,0
책,0
글,0
종이,0
붓,0
먹,0
밥,0
국,0
김치,0
고기,0
생선,0
채소,0
과일,0
쌀,0
보리,0
콩,0
옷,0
신발,0
모자,0
장갑,0
이불,0
베개,0
자리,0
의자,0
책상,0
그릇,0
숟가락,0
젓가락,0
칼,0
도마,0
솥,0
불꽃,0
연기,0
구름,0
비,0
눈,0
서리,0
바람결,0
햇빛,0
그늘,0
온기,0
추위,0
더위,0
봄,0
여름,0
가을,0
겨울,0
사람,0
나라,0
시간,0
오늘,0
어제,0
내일,0
아침,0
저녁,0
점심,0
밤,0
물,0
불,0
바람,0
땅,0
하늘,0
해,0
달,0
별,0
산,0
강,0
바다,0
들,0
숲,0
길,0
집,0
문,0
창,0
방,0
마루,0
지붕,0
나무,0
꽃,0
잎,0
뿌리,0
열매,0
